iter	Passed	Remaining
1668	96467	481530
1669	96518	481437
1670	96561	481306
1671	96597	481139
1672	96643	481023
1673	96681	480867
1674	96718	480704
1675	96760	480567
1676	96799	480419
1677	96840	480277
1678	96888	480171
1679	96937	480069
1680	96978	479928
1681	97024	479817
1682	97064	479669
1683	97116	479583
1684	97151	479414
1685	97197	479302
1686	97234	479141
1687	97272	478988
1688	97329	478926
1689	97366	478766
1690	97409	478635
1691	97452	478507
1692	97493	478368
1693	97534	478229
1694	97571	478072
1695	97608	477915
1696	97643	477746
1697	97688	477626
1698	97726	477473
1699	97771	477355
1700	97812	477219
1701	97857	477098
1702	97903	476985
1703	97950	476875
1704	97983	476697
1705	98026	476572
1706	98070	476447
1707	98107	476293
1708	98153	476177
1709	98199	476067
1710	98246	475960
1711	98295	475861
1712	98339	475736
1713	98381	475606
1714	98424	475478
1715	98470	475368
1716	98513	475238
1717	98561	475139
1718	98605	475017
1719	98646	474877
1720	98681	474712
1721	98725	474594
1722	98775	474499
1723	98816	474362
1724	98859	474241
1725	98892	474065
1726	98930	473914
1727	98967	473761
1728	99007	473619
1729	99049	473489
1730	99095	473381
1731	99137	473249
1732	99181	473130
1733	99225	473010
1734	99260	472847
1735	99297	472693
1736	99336	472548
1737	99372	472388
1738	99420	472291
1739	99465	472175
1740	99513	472076
1741	99557	471957
1742	99595	471809
1743	99633	471661
1744	99679	471547
1745	99722	471426
1746	99761	471280
1747	99802	471148
1748	99838	470994
1749	99875	470843
1750	99924	470746
1751	99966	470620
1752	100001	470458
1753	100042	470326
1754	100081	470184
1755	100124	470059
1756	100170	469952
1757	100206	469794
1758	100242	469639
1759	100285	469518
1760	100324	469377
1761	100361	469225
1762	100398	469077
1763	100442	468957
1764	100479	468809
1765	100519	468675
1766	100575	468610
1767	100611	468458
1768	100646	468296
1769	100680	468136
1770	100723	468013
1771	100768	467902
1772	100817	467810
1773	100868	467725
1774	100908	467588
1775	100947	467449
1776	100983	467299
1777	101022	467157
1778	101060	467014
1779	101098	466872
1780	101134	466718
1781	101178	466599
1782	101216	466459
1783	101263	466357
1784	101305	466232
1785	101344	466092
1786	101381	465947
1787	101436	465879
1788	101480	465767
1789	101527	465663
1790	101561	465502
1791	101606	465394
1792	101659	465319
1793	101704	465209
1794	101755	465127
1795	101792	464979
1796	101839	464881
1797	101878	464742
1798	101918	464611
1799	101958	464478
1800	101991	464311
1801	102035	464198
1802	102085	464110
1803	102132	464014
1804	102175	463892
1805	102215	463763
1806	102263	463666
1807	102306	463547
1808	102355	463456
1809	102395	463325
1810	102440	463217
1811	102488	463123
1812	102532	463007
1813	102580	462912
1814	102619	462777
1815	102674	462714
1816	102720	462608
1817	102765	462502
1818	102809	462387
1819	102859	462300
1820	102904	462194
1821	102957	462122
1822	102997	461992
1823	103037	461862
1824	103081	461748
1825	103129	461656
1826	103174	461547
1827	103224	461460
1828	103266	461341
1829	103313	461241
1830	103366	461168
1831	103411	461062
1832	103451	460930
1833	103497	460831
1834	103538	460705
1835	103581	460588
1836	103617	460441
1837	103660	460323
1838	103699	460189
1839	103749	460104
1840	103788	459974
1841	103828	459846
1842	103867	459710
1843	103906	459576
1844	103943	459436
1845	103985	459317
1846	104025	459186
1847	104063	459049
1848	104101	458914
1849	104146	458807
1850	104189	458692
1851	104223	458538
1852	104270	458439
1853	104304	458285
1854	104342	458149
1855	104386	458041
1856	104436	457956
1857	104473	457816
1858	104517	457707
1859	104558	457585
1860	104595	457443
1861	104634	457311
1862	104675	457191
1863	104715	457064
1864	104753	456926
1865	104795	456809
1866	104834	456679
1867	104874	456553
1868	104915	456429
1869	104953	456294
1870	104997	456185
1871	105034	456047
1872	105084	455964
1873	105130	455865
1874	105168	455729
1875	105204	455587
1876	105248	455479
1877	105298	455397
1878	105334	455253
1879	105371	455114
1880	105416	455010
1881	105457	454892
1882	105493	454749
1883	105537	454639
1884	105585	454548
1885	105619	454397
1886	105658	454269
1887	105696	454135
1888	105733	453998
1889	105766	453843
1890	105809	453734
1891	105851	453618
1892	105889	453484
1893	105929	453361
1894	105971	453244
1895	106006	453098
1896	106048	452982
1897	106090	452867
1898	106129	452739
1899	106166	452605
1900	106208	452488
1901	106256	452398
1902	106296	452278
1903	106336	452154
1904	106376	452031
1905	106416	451908
1906	106466	451825
1907	106508	451710
1908	106542	451562
1909	106578	451422
1910	106621	451314
1911	106657	451174
1912	106697	451052
1913	106738	450935
1914	106778	450811
1915	106818	450687
1916	106860	450574
1917	106898	450444
1918	106937	450319
1919	106977	450195
1920	107016	450068
1921	107063	449977
1922	107119	449922
1923	107159	449803
1924	107196	449669
1925	107230	449521
1926	107276	449425
1927	107318	449312
1928	107359	449195
1929	107404	449095
1930	107443	448970
1931	107487	448866
1932	107533	448770
1933	107580	448678
1934	107621	448563
1935	107667	448465
1936	107717	448387
1937	107759	448275
1938	107801	448162
1939	107842	448045
1940	107893	447971
1941	107931	447841
1942	107974	447734
1943	108023	447651
1944	108066	447545
1945	108116	447468
1946	108177	447433
1947	108250	447448
1948	108306	447395
1949	108353	447306
1950	108396	447197
1951	108456	447160
1952	108504	447074
1953	108548	446971
1954	108587	446847
1955	108631	446745
1956	108672	446628
1957	108714	446519
1958	108764	446441
1959	108819	446382
1960	108862	446274
1961	108907	446176
1962	108955	446090
1963	108999	445986
1964	109035	445850
1965	109069	445710
1966	109123	445645
1967	109169	445555
1968	109216	445462
1969	109265	445382
1970	109311	445289
1971	109349	445159
1972	109389	445041
1973	109430	444930
1974	109467	444797
1975	109517	444722
1976	109566	444637
1977	109607	444524
1978	109641	444383
1979	109681	444266
1980	109721	444146
1981	109762	444035
1982	109810	443948
1983	109851	443836
1984	109891	443717
1985	109931	443601
1986	109973	443493
1987	110010	443362
1988	110048	443238
1989	110092	443134
1990	110141	443055
1991	110183	442947
1992	110223	442828
1993	110267	442729
1994	110305	442604
1995	110348	442497
1996	110396	442415
1997	110434	442289
1998	110476	442183
1999	110521	442084
2000	110563	441979
2001	110610	441891
2002	110652	441782
2003	110694	441673
2004	110730	441541
2005	110772	441432
2006	110814	441327
2007	110855	441212
2008	110903	441130
2009	110948	441035
2010	110986	440909
2011	111029	440808
2012	111077	440722
2013	111120	440618
2014	111167	440531
2015	111218	440459
2016	111260	440351
2017	111306	440261
2018	111344	440139
2019	111397	440074
2020	111448	440005
2021	111492	439906
2022	111531	439785
2023	111574	439683
2024	111634	439645
2025	111681	439559
2026	111726	439464
2027	111774	439380
2028	111821	439296
2029	111869	439209
2030	111912	439107
2031	111953	438998
2032	112006	438933
2033	112062	438882
2034	112101	438766
2035	112146	438671
2036	112187	438560
2037	112238	438491
2038	112277	438372
2039	112321	438275
2040	112371	438197
2041	112426	438144
2042	112467	438034
2043	112503	437906
2044	112555	437836
2045	112605	437763
2046	112645	437649
2047	112692	437563
2048	112744	437496
2049	112784	437382
2050	112849	437366
2051	112887	437245
2052	112938	437175
2053	112980	437069
2054	113027	436985
2055	113084	436939
2056	113162	436969
2057	113213	436900
2058	113269	436847
2059	113317	436768
2060	113362	436673
2061	113406	436574
2062	113455	436497
2063	113522	436488
2064	113562	436377
2065	113606	436279
2066	113655	436201
2067	113706	436131
2068	113752	436041
2069	113798	435950
2070	113844	435862
2071	113887	435763
2072	113932	435671
2073	113980	435588
2074	114023	435489
2075	114071	435405
2076	114113	435300
2077	114155	435198
2078	114204	435119
2079	114257	435057
2080	114302	434964
2081	114348	434876
2082	114389	434766
2083	114422	434630
2084	114464	434525
2085	114518	434469
2086	114568	434393
2087	114613	434301
2088	114656	434200
2089	114695	434088
2090	114744	434010
2091	114786	433907
2092	114832	433818
2093	114877	433725
2094	114923	433638
2095	114966	433538
2096	115013	433453
2097	115053	433343
2098	115097	433248
2099	115143	433158
2100	115187	433064
2101	115245	433022
2102	115284	432905
2103	115322	432789
2104	115361	432673
2105	115413	432607
2106	115455	432506
2107	115496	432399
2108	115535	432284
2109	115580	432192
2110	115624	432099
2111	115668	432004
2112	115720	431938
2113	115768	431857
2114	115814	431771
2115	115859	431679
2116	115902	431581
2117	115957	431527
2118	116010	431467
2119	116059	431389
2120	116110	431324
2121	116162	431258
2122	116204	431156
2123	116252	431077
2124	116296	430980
2125	116355	430944
2126	116393	430824
2127	116443	430753
2128	116497	430694
2129	116550	430633
2130	116599	430558
2131	116643	430463
2132	116692	430388
2133	116739	430307
2134	116793	430247
2135	116841	430167
2136	116891	430096
2137	116937	430012
2138	116979	429909
2139	117035	429860
2140	117081	429773
2141	117131	429699
2142	117175	429607
2143	117237	429579
2144	117289	429515
2145	117328	429403
2146	117370	429300
2147	117431	429269
2148	117475	429175
2149	117516	429070
2150	117562	428985
2151	117602	428877
2152	117637	428750
2153	117674	428632
2154	117711	428514
2155	117754	428417
2156	117794	428310
2157	117837	428211
2158	117880	428116
2159	117925	428027
2160	117959	427898
2161	118001	427795
2162	118054	427736
2163	118109	427683
2164	118171	427654
2165	118219	427577
2166	118270	427511
2167	118318	427432
2168	118374	427381
2169	118414	427274
2170	118464	427202
2171	118510	427118
2172	118555	427030
2173	118608	426968
2174	118650	426870
2175	118701	426801
2176	118733	426665
2177	118781	426587
2178	118823	426488
2179	118865	426389
2180	118904	426279
2181	118947	426183
2182	118989	426083
2183	119036	426003
2184	119084	425923
2185	119131	425843
2186	119166	425718
2187	119221	425666
2188	119272	425598
2189	119313	425497
2190	119373	425463
2191	119419	425375
2192	119466	425298
2193	119512	425212
2194	119559	425130
2195	119604	425040
2196	119647	424947
2197	119692	424860
2198	119736	424768
2199	119783	424685
2200	119831	424608
2201	119871	424504
2202	119916	424414
2203	119961	424327
2204	120021	424292
2205	120081	424258
2206	120122	424157
2207	120176	424100
2208	120226	424032
2209	120281	423979
2210	120331	423908
2211	120383	423847
2212	120428	423759
2213	120479	423692
2214	120518	423582
2215	120556	423471
2216	120601	423383
2217	120649	423305
2218	120691	423207
2219	120739	423132
2220	120785	423047
2221	120827	422951
2222	120883	422900
2223	120925	422804
2224	120967	422707
2225	121017	422635
2226	121075	422596
2227	121114	422487
2228	121164	422418
2229	121211	422336
2230	121256	422252
2231	121303	422170
2232	121343	422067
2233	121403	422031
2234	121448	421946
2235	121486	421834
2236	121537	421769
2237	121584	421689
2238	121631	421607
2239	121673	421511
2240	121728	421461
2241	121776	421384
2242	121815	421277
2243	121866	421208
2244	121915	421136
2245	121974	421100
2246	122024	421031
2247	122071	420951
2248	122124	420892
2249	122169	420807
2250	122227	420764
2251	122279	420701
2252	122319	420597
2253	122376	420553
2254	122461	420606
2255	122509	420529
2256	122552	420436
2257	122606	420382
2258	122648	420284
2259	122697	420212
2260	122744	420131
2261	122795	420065
2262	122850	420015
2263	122913	419990
2264	122974	419960
2265	123038	419937
2266	123105	419926
2267	123191	419979
2268	123248	419935
2269	123324	419953
2270	123367	419861
2271	123424	419816
2272	123468	419726
2273	123516	419652
2274	123581	419632
2275	123623	419539
2276	123689	419523
2277	123751	419493
2278	123801	419426
2279	123851	419356
2280	123892	419257
2281	123938	419175
2282	123980	419077
2283	124026	418996
2284	124081	418945
2285	124119	418836
2286	124165	418752
2287	124203	418644
2288	124246	418551
2289	124289	418458
2290	124328	418354
2291	124378	418284
2292	124427	418213
2293	124463	418099
2294	124513	418028
2295	124545	417900
2296	124585	417796
2297	124622	417685
2298	124662	417582
2299	124707	417497
2300	124746	417392
2301	124793	417315
2302	124842	417245
2303	124886	417154
2304	124932	417073
2305	124981	417000
2306	125020	416897
2307	125061	416801
2308	125107	416718
2309	125151	416628
2310	125200	416559
2311	125239	416454
2312	125274	416337
2313	125313	416231
2314	125355	416136
2315	125400	416052
2316	125443	415960
2317	125478	415843
2318	125520	415749
2319	125558	415642
2320	125596	415533
2321	125640	415446
2322	125681	415351
2323	125721	415248
2324	125762	415151
2325	125804	415057
2326	125842	414951
2327	125883	414854
2328	125928	414768
2329	125971	414679
2330	126018	414599
2331	126056	414495
2332	126098	414401
2333	126142	414312
2334	126192	414247
2335	126239	414168
2336	126275	414055
2337	126315	413956
2338	126361	413876
2339	126412	413812
2340	126465	413754
2341	126513	413679
2342	126556	413591
2343	126597	413493
2344	126638	413398
2345	126679	413300
2346	126724	413216
2347	126766	413125
2348	126805	413022
2349	126856	412957
2350	126908	412898
2351	126960	412838
2352	127002	412743
2353	127051	412673
2354	127093	412581
2355	127149	412535
2356	127189	412435
2357	127233	412348
2358	127273	412250
2359	127320	412172
2360	127365	412090
2361	127411	412010
2362	127458	411935
2363	127497	411832
2364	127536	411730
2365	127579	411642
2366	127614	411527
2367	127657	411437
2368	127702	411354
2369	127745	411264
2370	127787	411171
2371	127829	411081
2372	127873	410993
2373	127920	410919
2374	127966	410839
2375	128009	410751
2376	128057	410677
2377	128136	410705
2378	128181	410622
2379	128241	410589
2380	128283	410495
2381	128320	410389
2382	128360	410289
2383	128413	410234
2384	128462	410164
2385	128502	410066
2386	128546	409979
2387	128595	409910
2388	128634	409809
2389	128683	409739
2390	128729	409661
2391	128785	409615
2392	128830	409533
2393	128873	409444
2394	128925	409385
2395	128963	409281
2396	129007	409196
2397	129052	409114
2398	129089	409007
2399	129143	408954
2400	129184	408859
2401	129226	408767
2402	129266	408672
2403	129311	408589
2404	129361	408523
2405	129405	408440
2406	129454	408369
2407	129499	408289
2408	129554	408239
2409	129603	408171
2410	129643	408074
2411	129688	407992
2412	129735	407917
2413	129781	407837
2414	129824	407752
2415	129872	407677
2416	129917	407596
2417	129953	407489
2418	130001	407415
2419	130043	407326
2420	130088	407246
2421	130130	407153
2422	130178	407083
2423	130214	406973
2424	130250	406866
2425	130290	406769
2426	130335	406687
2427	130377	406596
2428	130421	406512
2429	130462	406419
2430	130512	406355
2431	130555	406267
2432	130597	406177
2433	130648	406114
2434	130687	406016
2435	130732	405936
2436	130778	405858
2437	130827	405789
2438	130864	405684
2439	130912	405615
2440	130959	405539
2441	131004	405459
2442	131041	405354
2443	131081	405257
2444	131121	405161
2445	131159	405060
2446	131197	404957
2447	131245	404889
2448	131284	404789
2449	131326	404698
2450	131369	404613
2451	131421	404556
2452	131462	404464
2453	131502	404367
2454	131555	404311
2455	131595	404215
2456	131635	404120
2457	131679	404040
2458	131718	403940
2459	131766	403868
2460	131804	403769
2461	131849	403687
2462	131888	403591
2463	131923	403479
2464	131969	403403
2465	132007	403302
2466	132044	403199
2467	132082	403097
2468	132128	403020
2469	132174	402945
2470	132213	402847
2471	132268	402796
2472	132318	402735
2473	132371	402679
2474	132417	402602
2475	132454	402500
2476	132496	402410
2477	132541	402331
2478	132582	402240
2479	132627	402161
2480	132668	402068
2481	132719	402007
2482	132762	401922
2483	132805	401837
2484	132842	401734
2485	132881	401638
2486	132927	401562
2487	132970	401475
2488	133010	401381
2489	133058	401313
2490	133113	401265
2491	133155	401177
2492	133198	401092
2493	133248	401028
2494	133303	400979
2495	133356	400923
2496	133394	400825
2497	133437	400740
2498	133482	400662
2499	133524	400572
2500	133564	400480
2501	133602	400379
2502	133653	400320
2503	133697	400237
2504	133748	400178
2505	133796	400109
2506	133842	400033
2507	133890	399963
2508	133931	399873
2509	133979	399802
2510	134039	399770
2511	134087	399700
2512	134132	399620
2513	134177	399543
2514	134221	399463
2515	134260	399367
2516	134312	399310
2517	134361	399243
2518	134408	399169
2519	134457	399103
2520	134499	399016
2521	134541	398929
2522	134585	398848
2523	134633	398779
2524	134672	398682
2525	134714	398595
2526	134752	398498
